dataset,backbone,combination,seed,method,budget,trajectory_regime,tasks,used,coverage,auroc,aupr,mean_trajectories,webshop_bucket_variant
hotpotqa,qwen35,hotpotqa-qwen35,202,BR-LG-Risk-VC4-LCB95,4,complete_z16_crossfit_fixed_budget_linear_gaussian,1000,1000,1.0,0.6880995295723645,0.6049492960471716,4.0,
hotpotqa,qwen35,hotpotqa-qwen35,202,BR-LG-Risk-VC4-LCB95,6,complete_z16_crossfit_fixed_budget_linear_gaussian,1000,1000,1.0,0.6903597075256159,0.6028305658844559,6.0,
hotpotqa,qwen35,hotpotqa-qwen35,202,BR-LG-Risk-VC4-LCB95,8,complete_z16_crossfit_fixed_budget_linear_gaussian,1000,1000,1.0,0.6852344577003405,0.599336885390845,8.0,
hotpotqa,qwen35,hotpotqa-qwen35,202,BR-LG-Risk-VC4-LCB95,12,complete_z16_crossfit_fixed_budget_linear_gaussian,1000,1000,1.0,0.6988609193570141,0.6245576540807916,12.0,
hotpotqa,qwen35,hotpotqa-qwen35,202,BR-LG-Risk-VC4-LCB95,16,complete_z16_crossfit_fixed_budget_linear_gaussian,1000,1000,1.0,0.7082449493401343,0.6354206994219117,16.0,
hotpotqa,qwen35,hotpotqa-qwen35,202,BR-LG-VarStop80-LCB95,3,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,1000,1000,1.0,0.6354655843970065,0.5396823057264342,2.406,
hotpotqa,qwen35,hotpotqa-qwen35,202,BR-LG-VarStop80-LCB95,4,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,1000,1000,1.0,0.6731978861409811,0.5820270741307549,3.199,
hotpotqa,qwen35,hotpotqa-qwen35,202,BR-LG-VarStop80-LCB95,6,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,1000,1000,1.0,0.6847072190819509,0.5943753865110597,4.794,
hotpotqa,qwen35,hotpotqa-qwen35,202,BR-LG-VarStop80-LCB95,8,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,1000,1000,1.0,0.6799825071218085,0.5747330426771813,6.406,
hotpotqa,qwen35,hotpotqa-qwen35,202,BR-LG-VarStop80-LCB95,12,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,1000,1000,1.0,0.6889946090873049,0.6019545054580936,9.6,
hotpotqa,qwen35,hotpotqa-qwen35,202,BR-LG-VarStop80-LCB95,16,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,1000,1000,1.0,0.7000012261363219,0.6253624537898607,12.799,
hotpotqa,qwen35,hotpotqa-qwen35,303,BR-LG-Risk-VC4-LCB95,3,complete_z16_crossfit_fixed_budget_linear_gaussian,1000,1000,1.0,0.638886479207201,0.5285721254858168,3.0,
hotpotqa,qwen35,hotpotqa-qwen35,303,BR-LG-Risk-VC4-LCB95,4,complete_z16_crossfit_fixed_budget_linear_gaussian,1000,1000,1.0,0.6479041965639316,0.535905584941309,4.0,
hotpotqa,qwen35,hotpotqa-qwen35,303,BR-LG-Risk-VC4-LCB95,6,complete_z16_crossfit_fixed_budget_linear_gaussian,1000,1000,1.0,0.6595615480896732,0.5523295222409934,6.0,
hotpotqa,qwen35,hotpotqa-qwen35,303,BR-LG-Risk-VC4-LCB95,8,complete_z16_crossfit_fixed_budget_linear_gaussian,1000,1000,1.0,0.6713965275798397,0.5733924491171617,8.0,
hotpotqa,qwen35,hotpotqa-qwen35,303,BR-LG-Risk-VC4-LCB95,12,complete_z16_crossfit_fixed_budget_linear_gaussian,1000,1000,1.0,0.6868171134216515,0.5837912193246033,12.0,
hotpotqa,qwen35,hotpotqa-qwen35,303,BR-LG-Risk-VC4-LCB95,16,complete_z16_crossfit_fixed_budget_linear_gaussian,1000,1000,1.0,0.6936785099079227,0.5856114570510691,16.0,
hotpotqa,qwen35,hotpotqa-qwen35,303,BR-LG-VarStop80-LCB95,3,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,1000,1000,1.0,0.6175174219986037,0.5121511244045852,2.398,
hotpotqa,qwen35,hotpotqa-qwen35,303,BR-LG-VarStop80-LCB95,4,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,1000,1000,1.0,0.6398861528674523,0.5159401329697163,3.2,
hotpotqa,qwen35,hotpotqa-qwen35,303,BR-LG-VarStop80-LCB95,6,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,1000,1000,1.0,0.643781575436118,0.5111791404267656,4.795,
hotpotqa,qwen35,hotpotqa-qwen35,303,BR-LG-VarStop80-LCB95,8,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,1000,1000,1.0,0.653509804650548,0.5337201628514487,6.405,
hotpotqa,qwen35,hotpotqa-qwen35,303,BR-LG-VarStop80-LCB95,12,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,1000,1000,1.0,0.6712188996154148,0.5703896467488849,9.605,
hotpotqa,qwen35,hotpotqa-qwen35,303,BR-LG-VarStop80-LCB95,16,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,1000,1000,1.0,0.6867179722322052,0.5832607171244228,12.795,
strategyqa,gemma3,strategyqa-gemma3,101,BR-LG-Risk-VC4-LCB95,3,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.7907142372651428,0.24522721602277786,3.0,
strategyqa,gemma3,strategyqa-gemma3,101,BR-LG-Risk-VC4-LCB95,4,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8180492437088788,0.3046763674817327,4.0,
strategyqa,gemma3,strategyqa-gemma3,101,BR-LG-Risk-VC4-LCB95,6,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8114020212982431,0.37829668388484317,6.0,
strategyqa,gemma3,strategyqa-gemma3,101,BR-LG-Risk-VC4-LCB95,8,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8112663636980263,0.33414675453061266,8.0,
strategyqa,gemma3,strategyqa-gemma3,101,BR-LG-Risk-VC4-LCB95,12,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8441972461507157,0.28492595816463456,12.0,
strategyqa,gemma3,strategyqa-gemma3,101,BR-LG-Risk-VC4-LCB95,16,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8613918469782269,0.30227708416390586,16.0,
strategyqa,gemma3,strategyqa-gemma3,101,BR-LG-VarStop80-LCB95,3,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.7647018924235232,0.225124444709783,2.403202328966521,
strategyqa,gemma3,strategyqa-gemma3,101,BR-LG-VarStop80-LCB95,4,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.7798616292477787,0.27638128412108276,3.1950509461426493,
strategyqa,gemma3,strategyqa-gemma3,101,BR-LG-VarStop80-LCB95,6,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.808654954893848,0.34027698030190745,4.784570596797671,
strategyqa,gemma3,strategyqa-gemma3,101,BR-LG-VarStop80-LCB95,8,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8184223021094758,0.3436259457606283,6.403202328966521,
strategyqa,gemma3,strategyqa-gemma3,101,BR-LG-VarStop80-LCB95,12,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8125890253001424,0.2955737254661458,9.625909752547306,
strategyqa,gemma3,strategyqa-gemma3,101,BR-LG-VarStop80-LCB95,16,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8460625381537001,0.3037910661583419,12.803493449781659,
strategyqa,gemma3,strategyqa-gemma3,202,BR-LG-Risk-VC4-LCB95,3,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.7907889155945144,0.26194925657818,3.0,
strategyqa,gemma3,strategyqa-gemma3,202,BR-LG-Risk-VC4-LCB95,4,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.7976459776615298,0.2629126682169503,4.0,
strategyqa,gemma3,strategyqa-gemma3,202,BR-LG-Risk-VC4-LCB95,6,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.7945002120740846,0.27570679647213514,6.0,
strategyqa,gemma3,strategyqa-gemma3,202,BR-LG-Risk-VC4-LCB95,8,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.809027286865545,0.25846363695176666,8.0,
strategyqa,gemma3,strategyqa-gemma3,202,BR-LG-Risk-VC4-LCB95,12,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8371977944295207,0.2855030344013942,12.0,
strategyqa,gemma3,strategyqa-gemma3,202,BR-LG-Risk-VC4-LCB95,16,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8566025731655591,0.3085011112496725,16.0,
strategyqa,gemma3,strategyqa-gemma3,202,BR-LG-VarStop80-LCB95,3,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.7431075922522269,0.2313411644564488,2.417758369723435,
strategyqa,gemma3,strategyqa-gemma3,202,BR-LG-VarStop80-LCB95,4,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.7942527923087798,0.2715323354354227,3.2008733624454146,
strategyqa,gemma3,strategyqa-gemma3,202,BR-LG-VarStop80-LCB95,6,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.7986003110419907,0.2741007131281784,4.788937409024745,
strategyqa,gemma3,strategyqa-gemma3,202,BR-LG-VarStop80-LCB95,8,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8014279655026155,0.2559562545639179,6.403202328966521,
strategyqa,gemma3,strategyqa-gemma3,202,BR-LG-VarStop80-LCB95,12,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8126325463028418,0.27548150209290406,9.593886462882097,
strategyqa,gemma3,strategyqa-gemma3,202,BR-LG-VarStop80-LCB95,16,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8398133748055988,0.30169706848303385,12.799126637554584,
strategyqa,gemma3,strategyqa-gemma3,303,BR-LG-Risk-VC4-LCB95,3,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.7929803478014987,0.32868529350868175,3.0,
strategyqa,gemma3,strategyqa-gemma3,303,BR-LG-Risk-VC4-LCB95,4,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8389650784674113,0.34533212593760265,4.0,
strategyqa,gemma3,strategyqa-gemma3,303,BR-LG-Risk-VC4-LCB95,6,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8538809557472078,0.2986963978077864,6.0,
strategyqa,gemma3,strategyqa-gemma3,303,BR-LG-Risk-VC4-LCB95,8,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8692916725576134,0.30418202732974214,8.0,
strategyqa,gemma3,strategyqa-gemma3,303,BR-LG-Risk-VC4-LCB95,12,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8781280927470663,0.2991877027513997,12.0,
strategyqa,gemma3,strategyqa-gemma3,303,BR-LG-Risk-VC4-LCB95,16,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8778453273010038,0.2985815934573611,16.0,
strategyqa,gemma3,strategyqa-gemma3,303,BR-LG-VarStop80-LCB95,3,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8166619539092325,0.3580162145339077,2.409024745269287,
strategyqa,gemma3,strategyqa-gemma3,303,BR-LG-VarStop80-LCB95,4,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.7851689523540223,0.3142312513141355,3.2023289665211063,
strategyqa,gemma3,strategyqa-gemma3,303,BR-LG-VarStop80-LCB95,6,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8362081153683021,0.30128884497124764,4.809315866084425,
strategyqa,gemma3,strategyqa-gemma3,303,BR-LG-VarStop80-LCB95,8,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8522197087515905,0.3037916848172583,6.403202328966521,
strategyqa,gemma3,strategyqa-gemma3,303,BR-LG-VarStop80-LCB95,12,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8716951788491447,0.29429952497701467,9.615720524017467,
strategyqa,gemma3,strategyqa-gemma3,303,BR-LG-VarStop80-LCB95,16,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.88081436448466,0.30414555772117347,12.818049490538574,
strategyqa,gptoss20b,strategyqa-gptoss20b,101,BR-LG-Risk-VC4-LCB95,3,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8499207128294193,0.26169542867255075,3.0,
strategyqa,gptoss20b,strategyqa-gptoss20b,101,BR-LG-Risk-VC4-LCB95,4,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8678924714943744,0.2882822232847959,4.0,
strategyqa,gptoss20b,strategyqa-gptoss20b,101,BR-LG-Risk-VC4-LCB95,6,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.9061768481461905,0.3492653120224448,6.0,
strategyqa,gptoss20b,strategyqa-gptoss20b,101,BR-LG-Risk-VC4-LCB95,8,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.9050064184852374,0.3754368893403139,8.0,
strategyqa,gptoss20b,strategyqa-gptoss20b,101,BR-LG-Risk-VC4-LCB95,12,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8952276674469531,0.3614533679716232,12.0,
strategyqa,gptoss20b,strategyqa-gptoss20b,101,BR-LG-Risk-VC4-LCB95,16,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.902136978026127,0.3961178160929395,16.0,
strategyqa,gptoss20b,strategyqa-gptoss20b,101,BR-LG-VarStop80-LCB95,3,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8094842558332704,0.2516871253946078,2.403202328966521,
strategyqa,gptoss20b,strategyqa-gptoss20b,101,BR-LG-VarStop80-LCB95,4,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8640036245563694,0.2895497895442225,3.2066957787481805,
strategyqa,gptoss20b,strategyqa-gptoss20b,101,BR-LG-VarStop80-LCB95,6,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8821264064033829,0.34512676243001794,4.791848617176128,
strategyqa,gptoss20b,strategyqa-gptoss20b,101,BR-LG-VarStop80-LCB95,8,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8835988824284527,0.36975341819845364,6.406113537117904,
strategyqa,gptoss20b,strategyqa-gptoss20b,101,BR-LG-VarStop80-LCB95,12,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.9055727554179567,0.3704456909960278,9.622998544395925,
strategyqa,gptoss20b,strategyqa-gptoss20b,101,BR-LG-VarStop80-LCB95,16,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8947745979007777,0.3610061135978586,12.818049490538574,
strategyqa,gptoss20b,strategyqa-gptoss20b,202,BR-LG-Risk-VC4-LCB95,3,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8095597674242997,0.27553837942861786,3.0,
strategyqa,gptoss20b,strategyqa-gptoss20b,202,BR-LG-Risk-VC4-LCB95,4,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8359133126934983,0.2983280671347235,4.0,
strategyqa,gptoss20b,strategyqa-gptoss20b,202,BR-LG-Risk-VC4-LCB95,6,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8913388205089481,0.3558355752008082,6.0,
strategyqa,gptoss20b,strategyqa-gptoss20b,202,BR-LG-Risk-VC4-LCB95,8,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8889979611870423,0.34133952307080695,8.0,
strategyqa,gptoss20b,strategyqa-gptoss20b,202,BR-LG-Risk-VC4-LCB95,12,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8927735407385033,0.32507881416212736,12.0,
strategyqa,gptoss20b,strategyqa-gptoss20b,202,BR-LG-Risk-VC4-LCB95,16,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.892320471192328,0.3457999106229883,16.0,
strategyqa,gptoss20b,strategyqa-gptoss20b,202,BR-LG-VarStop80-LCB95,3,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.833723476553651,0.28731664159378345,2.4046579330422126,
strategyqa,gptoss20b,strategyqa-gptoss20b,202,BR-LG-VarStop80-LCB95,4,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.819829343804274,0.29687578453511376,3.2125181950509463,
strategyqa,gptoss20b,strategyqa-gptoss20b,202,BR-LG-VarStop80-LCB95,6,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8428981348637016,0.34214277482513267,4.820960698689956,
strategyqa,gptoss20b,strategyqa-gptoss20b,202,BR-LG-VarStop80-LCB95,8,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8636260666012233,0.3165981208874448,6.423580786026201,
strategyqa,gptoss20b,strategyqa-gptoss20b,202,BR-LG-VarStop80-LCB95,12,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8869969040247677,0.3250745838136871,9.611353711790393,
strategyqa,gptoss20b,strategyqa-gptoss20b,202,BR-LG-VarStop80-LCB95,16,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8946613305142339,0.34621960994445583,12.803493449781659,
strategyqa,gptoss20b,strategyqa-gptoss20b,303,BR-LG-Risk-VC4-LCB95,3,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8602303138431595,0.2499160345958474,3.0,
strategyqa,gptoss20b,strategyqa-gptoss20b,303,BR-LG-Risk-VC4-LCB95,4,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8721109399075501,0.31365011570469514,4.0,
strategyqa,gptoss20b,strategyqa-gptoss20b,303,BR-LG-Risk-VC4-LCB95,6,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8776254967155948,0.29475503665002606,6.0,
strategyqa,gptoss20b,strategyqa-gptoss20b,303,BR-LG-Risk-VC4-LCB95,8,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8829373124645203,0.3024178531073079,8.0,
strategyqa,gptoss20b,strategyqa-gptoss20b,303,BR-LG-Risk-VC4-LCB95,12,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8797340037304355,0.29476401899455346,12.0,
strategyqa,gptoss20b,strategyqa-gptoss20b,303,BR-LG-Risk-VC4-LCB95,16,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8749493147352202,0.3179144590631373,16.0,
strategyqa,gptoss20b,strategyqa-gptoss20b,303,BR-LG-VarStop80-LCB95,3,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8331846565566459,0.2350667567682794,2.4046579330422126,
strategyqa,gptoss20b,strategyqa-gptoss20b,303,BR-LG-VarStop80-LCB95,4,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.864082393966426,0.31407658407765543,3.2081513828238717,
strategyqa,gptoss20b,strategyqa-gptoss20b,303,BR-LG-VarStop80-LCB95,6,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8761252128781121,0.29569803495901553,4.7933042212518195,
strategyqa,gptoss20b,strategyqa-gptoss20b,303,BR-LG-VarStop80-LCB95,8,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8870326818587301,0.30242905450103474,6.411935953420669,
strategyqa,gptoss20b,strategyqa-gptoss20b,303,BR-LG-VarStop80-LCB95,12,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8889789960262753,0.2980015970541319,9.606986899563319,
strategyqa,gptoss20b,strategyqa-gptoss20b,303,BR-LG-VarStop80-LCB95,16,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8796529073067878,0.3006668123251846,12.816593886462883,
strategyqa,qwen35,strategyqa-qwen35,101,BR-LG-Risk-VC4-LCB95,3,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.7682475158084915,0.24882170694620243,3.0,
strategyqa,qwen35,strategyqa-qwen35,101,BR-LG-Risk-VC4-LCB95,4,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.7831526648599819,0.24732315654756754,4.0,
strategyqa,qwen35,strategyqa-qwen35,101,BR-LG-Risk-VC4-LCB95,6,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8067976513098466,0.28932309186334065,6.0,
strategyqa,qwen35,strategyqa-qwen35,101,BR-LG-Risk-VC4-LCB95,8,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8168021680216803,0.31387554998427836,8.0,
strategyqa,qwen35,strategyqa-qwen35,101,BR-LG-Risk-VC4-LCB95,12,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8418247515808491,0.3267926664994019,12.0,
strategyqa,qwen35,strategyqa-qwen35,101,BR-LG-Risk-VC4-LCB95,16,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8541102077687444,0.34065725536711794,16.0,
strategyqa,qwen35,strategyqa-qwen35,101,BR-LG-VarStop80-LCB95,3,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.7794941282746161,0.25549710420171734,2.39155749636099,
strategyqa,qwen35,strategyqa-qwen35,101,BR-LG-VarStop80-LCB95,4,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.7715221318879855,0.24268609491759502,3.1892285298398835,
strategyqa,qwen35,strategyqa-qwen35,101,BR-LG-VarStop80-LCB95,6,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8011291779584463,0.2834667922852388,4.800582241630276,
strategyqa,qwen35,strategyqa-qwen35,101,BR-LG-VarStop80-LCB95,8,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8188572719060523,0.30340335005957325,6.387190684133915,
strategyqa,qwen35,strategyqa-qwen35,101,BR-LG-VarStop80-LCB95,12,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8296070460704607,0.3229295536847236,9.601164483260552,
strategyqa,qwen35,strategyqa-qwen35,101,BR-LG-VarStop80-LCB95,16,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.839159891598916,0.3212310737691334,12.803493449781659,
strategyqa,qwen35,strategyqa-qwen35,202,BR-LG-Risk-VC4-LCB95,3,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.7973985700749419,0.30097449373150537,3.0,
strategyqa,qwen35,strategyqa-qwen35,202,BR-LG-Risk-VC4-LCB95,4,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8041390300628822,0.3173617980619034,4.0,
strategyqa,qwen35,strategyqa-qwen35,202,BR-LG-Risk-VC4-LCB95,6,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8296580239469378,0.34854284598966523,6.0,
strategyqa,qwen35,strategyqa-qwen35,202,BR-LG-Risk-VC4-LCB95,8,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8600008614006374,0.38033988964644955,8.0,
strategyqa,qwen35,strategyqa-qwen35,202,BR-LG-Risk-VC4-LCB95,12,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8677534671375656,0.3961129781079893,12.0,
strategyqa,qwen35,strategyqa-qwen35,202,BR-LG-Risk-VC4-LCB95,16,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8635541390300628,0.39936464432095703,16.0,
strategyqa,qwen35,strategyqa-qwen35,202,BR-LG-VarStop80-LCB95,3,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.7866525971229218,0.3001712976247934,2.393013100436681,
strategyqa,qwen35,strategyqa-qwen35,202,BR-LG-VarStop80-LCB95,4,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8133344818675166,0.3247082882384489,3.2081513828238717,
strategyqa,qwen35,strategyqa-qwen35,202,BR-LG-VarStop80-LCB95,6,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8133560168834525,0.3378745095215002,4.807860262008734,
strategyqa,qwen35,strategyqa-qwen35,202,BR-LG-VarStop80-LCB95,8,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8347833577396848,0.3645138356325155,6.427947598253275,
strategyqa,qwen35,strategyqa-qwen35,202,BR-LG-VarStop80-LCB95,12,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8669136015160651,0.3876019634976032,9.620087336244541,
strategyqa,qwen35,strategyqa-qwen35,202,BR-LG-VarStop80-LCB95,16,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8651261951933845,0.3840091734123646,12.79475982532751,
strategyqa,qwen35,strategyqa-qwen35,303,BR-LG-Risk-VC4-LCB95,3,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8360539236799036,0.3804120062687886,3.0,
strategyqa,qwen35,strategyqa-qwen35,303,BR-LG-Risk-VC4-LCB95,4,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8688517529502972,0.3918050328685473,4.0,
strategyqa,qwen35,strategyqa-qwen35,303,BR-LG-Risk-VC4-LCB95,6,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8744293220776983,0.3934474483231624,6.0,
strategyqa,qwen35,strategyqa-qwen35,303,BR-LG-Risk-VC4-LCB95,8,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8762597984322508,0.40628273383181673,8.0,
strategyqa,qwen35,strategyqa-qwen35,303,BR-LG-Risk-VC4-LCB95,12,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8748815574123525,0.40213510482371045,12.0,
strategyqa,qwen35,strategyqa-qwen35,303,BR-LG-Risk-VC4-LCB95,16,complete_z16_crossfit_fixed_budget_linear_gaussian,687,687,1.0,0.8716943750538375,0.38845703937301457,16.0,
strategyqa,qwen35,strategyqa-qwen35,303,BR-LG-VarStop80-LCB95,3,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8338573520544406,0.374502961482481,2.403202328966521,
strategyqa,qwen35,strategyqa-qwen35,303,BR-LG-VarStop80-LCB95,4,complete_z16_crossfit_adaptive_variance_vc4e_cost80_linear_gaussian,687,687,1.0,0.8556292531656473,0.38587519670171005,3.2096069868995634,
