setting,rho,window,dataset,backbone,seed,cell,delta_auroc,delta_aupr,saving,mean_trajectories
rho85_w6,0.85,6,webshop,gemma3,303,webshop-gemma3-seed303,0.005660537963908752,0.0015666563853221072,0.15171874999999999,6.929166666666667
rho85_w6,0.85,6,webshop,gptoss20b,101,webshop-gptoss20b-seed101,0.0026576895818568405,0.0006877475200229854,0.14996527777777777,6.9425
rho85_w6,0.85,6,webshop,gptoss20b,202,webshop-gptoss20b-seed202,0.0010850694444444198,0.0005383288156107965,0.1499305555555556,6.938333333333333
rho85_w6,0.85,6,webshop,gptoss20b,303,webshop-gptoss20b-seed303,0.01624503968253969,0.0038823638408861014,0.15006944444444442,6.9383333333333335
rho85_w6,0.85,6,webshop,qwen35,101,webshop-qwen35-seed101,-0.004940153568202377,-0.0010287826502522652,0.14963541666666666,6.940833333333333
rho85_w6,0.85,6,webshop,qwen35,202,webshop-qwen35-seed202,0.0045459111914808266,0.0008488983017211164,0.15107638888888889,6.934166666666667
rho85_w6,0.85,6,webshop,qwen35,303,webshop-qwen35-seed303,-0.011489385727190585,-0.002873777008399877,0.14986111111111114,6.9375
rho85_wall,0.85,all,dbbench,gemma3,101,dbbench-gemma3-seed101,-0.0006912294238682707,0.0024604385489322977,0.14900462962962963,6.948888888888889
rho85_wall,0.85,all,dbbench,gemma3,202,dbbench-gemma3-seed202,0.0011757789535567682,-0.0007452162572239573,0.1475462962962963,6.953333333333333
rho85_wall,0.85,all,dbbench,gemma3,303,dbbench-gemma3-seed303,-0.0002295466058764295,-0.0006248572594130253,0.1468865740740741,6.960555555555556
rho85_wall,0.85,all,dbbench,gptoss20b,101,dbbench-gptoss20b-seed101,-0.010511411730304602,-0.00914075036021389,0.1499074074074074,6.946111111111111
rho85_wall,0.85,all,dbbench,gptoss20b,202,dbbench-gptoss20b-seed202,-0.005726596161378716,-0.0031118338306143634,0.15008101851851852,6.940555555555555
rho85_wall,0.85,all,dbbench,gptoss20b,303,dbbench-gptoss20b-seed303,-0.01310093939952108,-0.016464657044681103,0.14922453703703706,6.945
rho85_wall,0.85,all,dbbench,qwen35,101,dbbench-qwen35-seed101,0.0023135917511247772,0.004123158992193787,0.15028935185185185,6.935555555555555
rho85_wall,0.85,all,dbbench,qwen35,202,dbbench-qwen35-seed202,-0.004177598700649691,-0.006890464592206269,0.15002314814814813,6.936111111111111
rho85_wall,0.85,all,dbbench,qwen35,303,dbbench-qwen35-seed303,0.0012540816809427091,-0.001284684620859733,0.14802083333333332,6.948888888888889
rho85_wall,0.85,all,hotpotqa,gemma3,101,hotpotqa-gemma3-seed101,-0.007530635996440049,-0.002550462770752863,0.1498402777777778,6.940666666666666
rho85_wall,0.85,all,hotpotqa,gemma3,202,hotpotqa-gemma3-seed202,-0.008757248534200216,-0.009316232903263055,0.14967013888888886,6.940666666666668
rho85_wall,0.85,all,hotpotqa,gemma3,303,hotpotqa-gemma3-seed303,-0.004529557829836735,-0.01109542102033051,0.14971874999999998,6.941
rho85_wall,0.85,all,hotpotqa,gptoss20b,101,hotpotqa-gptoss20b-seed101,-0.004084092407577715,-0.015161111156311838,0.14953819444444447,6.943666666666666
rho85_wall,0.85,all,hotpotqa,gptoss20b,202,hotpotqa-gptoss20b-seed202,-0.008059738786694545,-0.01283377508160797,0.14956944444444445,6.941166666666667
rho85_wall,0.85,all,hotpotqa,gptoss20b,303,hotpotqa-gptoss20b-seed303,-0.0055849635596470866,-0.010547871627459312,0.14980555555555555,6.9430000000000005
rho85_wall,0.85,all,hotpotqa,qwen35,101,hotpotqa-qwen35-seed101,-0.010029919760641881,-0.01747913780542028,0.1497152777777778,6.941833333333332
rho85_wall,0.85,all,hotpotqa,qwen35,202,hotpotqa-qwen35-seed202,-0.009817946003681096,-0.021807049587302157,0.14985069444444446,6.941166666666667
rho85_wall,0.85,all,hotpotqa,qwen35,303,hotpotqa-qwen35-seed303,-0.010221181239733071,-0.02480003764007251,0.14980555555555555,6.9405
rho85_wall,0.85,all,strategyqa,gemma3,101,strategyqa-gemma3-seed101,-0.009840828415745332,-0.0022040056223140564,0.15007379103994825,6.943474041727317
rho85_wall,0.85,all,strategyqa,gemma3,202,strategyqa-gemma3-seed202,-0.013778924548753494,-0.004796369536938123,0.14999797832767262,6.940562833575934
rho85_wall,0.85,all,strategyqa,gemma3,303,strategyqa-gemma3-seed303,-0.013519722889862881,-0.002637816005704794,0.14825934012615238,6.9490538573508
rho85_wall,0.85,all,strategyqa,gptoss20b,101,strategyqa-gptoss20b-seed101,-0.01191195348485998,-0.0025210557145707905,0.15006368267831152,6.949781659388646
rho85_wall,0.85,all,strategyqa,gptoss20b,202,strategyqa-gptoss20b-seed202,-0.008281104482871485,-0.000621987774324595,0.1489012210900857,6.951479864143619
rho85_wall,0.85,all,strategyqa,gptoss20b,303,strategyqa-gptoss20b-seed303,-0.0012299624253237496,-0.0019338176997113997,0.15047307132459967,6.943959243085881
rho85_wall,0.85,all,strategyqa,qwen35,101,strategyqa-qwen35-seed101,-0.0030676001204456758,-0.003926271857819176,0.15095321850234514,6.938136826783115
rho85_wall,0.85,all,strategyqa,qwen35,202,strategyqa-qwen35-seed202,-0.0014500244063513912,-0.0010937525512150492,0.14780446385249876,6.9648229015041245
rho85_wall,0.85,all,strategyqa,qwen35,303,strategyqa-qwen35-seed303,-0.0015397536394176625,-0.00031712115300720306,0.149406639171923,6.945657447840854
rho85_wall,0.85,all,webshop,gemma3,101,webshop-gemma3-seed101,-0.005523989898989852,-0.0006118122628295622,0.14784722222222219,6.950833333333333
rho85_wall,0.85,all,webshop,gemma3,202,webshop-gemma3-seed202,0.012636339451981912,0.0031689947275684673,0.14854166666666666,6.948333333333333
rho85_wall,0.85,all,webshop,gemma3,303,webshop-gemma3-seed303,0.005064691862444644,0.001492645425230717,0.15194444444444444,6.925833333333333
rho85_wall,0.85,all,webshop,gptoss20b,101,webshop-gptoss20b-seed101,0.002687219466099714,0.0006949893725872921,0.14991319444444443,6.943333333333334
rho85_wall,0.85,all,webshop,gptoss20b,202,webshop-gptoss20b-seed202,0.0012400793650793422,0.0006205079204174754,0.15010416666666668,6.935833333333334
rho85_wall,0.85,all,webshop,gptoss20b,303,webshop-gptoss20b-seed303,0.015749007936507946,0.0038168145823023747,0.15013888888888885,6.9375
rho85_wall,0.85,all,webshop,qwen35,101,webshop-qwen35-seed101,-0.004911924119241166,-0.0010012592482744516,0.1489236111111111,6.951666666666667
rho85_wall,0.85,all,webshop,qwen35,202,webshop-qwen35-seed202,0.004244524814145075,0.0007193601969057717,0.1518576388888889,6.922499999999999
rho85_wall,0.85,all,webshop,qwen35,303,webshop-qwen35-seed303,-0.01151761517615176,-0.0027610323428587935,0.15032986111111116,6.93
rho90_w2,0.9,2,dbbench,gemma3,101,dbbench-gemma3-seed101,-0.0010770318930040472,0.00018756814295759852,0.09891203703703703,7.352222222222223
rho90_w2,0.9,2,dbbench,gemma3,202,dbbench-gemma3-seed202,0.0005720005720006675,0.0028304556216811974,0.09873842592592595,7.356111111111112
rho90_w2,0.9,2,dbbench,gemma3,303,dbbench-gemma3-seed303,0.003087006079027325,0.0020712034593835527,0.09906249999999998,7.3566666666666665
rho90_w2,0.9,2,dbbench,gptoss20b,101,dbbench-gptoss20b-seed101,-0.007079428105329595,-0.0020793739731105876,0.10018518518518521,7.348333333333334
rho90_w2,0.9,2,dbbench,gptoss20b,202,dbbench-gptoss20b-seed202,-0.005405405405405368,-0.01129722613719967,0.10195601851851853,7.342777777777777
rho90_w2,0.9,2,dbbench,gptoss20b,303,dbbench-gptoss20b-seed303,-0.014589856941118695,-0.021756006906442915,0.10012731481481484,7.346111111111111
rho90_w2,0.9,2,dbbench,qwen35,101,dbbench-qwen35-seed101,0.0005203580063083227,0.0045928745330572245,0.09906250000000004,7.355555555555555
rho90_w2,0.9,2,dbbench,qwen35,202,dbbench-qwen35-seed202,-0.005099012993503312,-0.003237605731515991,0.09986111111111111,7.351666666666667
rho90_w2,0.9,2,dbbench,qwen35,303,dbbench-qwen35-seed303,-0.0013408420488066526,-0.0031747798782541157,0.09936342592592591,7.352777777777778
rho90_w2,0.9,2,hotpotqa,gemma3,101,hotpotqa-gemma3-seed101,-0.0031001789365024215,-4.469256476504387e-05,0.09988541666666666,7.3485000000000005
rho90_w2,0.9,2,hotpotqa,gemma3,202,hotpotqa-gemma3-seed202,-0.0036960148484312394,-0.002107607197426827,0.10003472222222225,7.349666666666667
rho90_w2,0.9,2,hotpotqa,gemma3,303,hotpotqa-gemma3-seed303,-0.002792992566776231,-0.0034801898647622473,0.09975694444444443,7.3505
rho90_w2,0.9,2,hotpotqa,gptoss20b,101,hotpotqa-gptoss20b-seed101,-0.00150834946672318,-0.006167126616771841,0.09998611111111112,7.349
rho90_w2,0.9,2,hotpotqa,gptoss20b,202,hotpotqa-gptoss20b-seed202,-0.0034476562675471536,-0.00728429857098332,0.0995659722222222,7.352333333333333
rho90_w2,0.9,2,hotpotqa,gptoss20b,303,hotpotqa-gptoss20b-seed303,-0.005269030930711034,-0.0065882424056514415,0.09983680555555556,7.352166666666666
rho90_w2,0.9,2,hotpotqa,qwen35,101,hotpotqa-qwen35-seed101,-0.00367537059703521,-0.00819107641960574,0.09973611111111112,7.351500000000001
rho90_w2,0.9,2,hotpotqa,qwen35,202,hotpotqa-qwen35-seed202,-0.00335825114814046,-0.004875961705462654,0.09961805555555558,7.351166666666667
rho90_w2,0.9,2,hotpotqa,qwen35,303,hotpotqa-qwen35-seed303,-0.007047974696965294,-0.010868327771696681,0.09939930555555555,7.354
rho90_w2,0.9,2,strategyqa,gemma3,101,strategyqa-gemma3-seed101,-0.004866716407786779,0.0010664301429965661,0.10080058224163026,7.347646773410966
rho90_w2,0.9,2,strategyqa,gemma3,202,strategyqa-gemma3-seed202,-0.004765775955511624,-0.0028445303358735166,0.09843017143781335,7.354439592430858
rho90_w2,0.9,2,strategyqa,gemma3,303,strategyqa-gemma3-seed303,-0.008600782317734127,-0.001580794937273829,0.0998049086204108,7.352013585638041
rho90_w2,0.9,2,strategyqa,gptoss20b,101,strategyqa-gptoss20b-seed101,-0.004530695461753405,-0.004293217392048483,0.10065401099789746,7.347646773410965
rho90_w2,0.9,2,strategyqa,gptoss20b,202,strategyqa-gptoss20b-seed202,-0.00538649349341791,-0.0028676472965632103,0.10045184376516252,7.351528384279476
rho90_w2,0.9,2,strategyqa,gptoss20b,303,strategyqa-gptoss20b-seed303,0.004129159570729586,-0.0005954193356464549,0.10020418890506226,7.352013585638041
rho90_w2,0.9,2,strategyqa,qwen35,101,strategyqa-qwen35-seed101,0.0003914483589280149,5.237906942180681e-05,0.10015870127769688,7.351528384279476
rho90_w2,0.9,2,strategyqa,qwen35,202,strategyqa-qwen35-seed202,-0.0002512418525856819,-0.0006997474875706233,0.09915797347565906,7.358806404657933
rho90_w2,0.9,2,strategyqa,qwen35,303,strategyqa-qwen35-seed303,-0.0006998880179171496,0.0013583816109448792,0.09858179686236457,7.356622998544395
rho90_w2,0.9,2,webshop,gemma3,101,webshop-gemma3-seed101,-0.010535037878787882,-0.002094001308560208,0.09666666666666664,7.37
rho90_w2,0.9,2,webshop,gemma3,202,webshop-gemma3-seed202,0.012725015518311586,0.0030296697787200086,0.0988715277777778,7.3566666666666665
rho90_w2,0.9,2,webshop,gemma3,303,webshop-gemma3-seed303,-0.0038729996595165037,-0.0007033470020448481,0.09881944444444445,7.355
rho90_w2,0.9,2,webshop,gptoss20b,101,webshop-gptoss20b-seed101,0.004134183793999546,0.0017023954416406362,0.0990798611111111,7.3525
rho90_w2,0.9,2,webshop,gptoss20b,202,webshop-gptoss20b-seed202,0.0006820436507936992,0.0003198835986156963,0.10078124999999999,7.3500000000000005
rho90_w2,0.9,2,webshop,gptoss20b,303,webshop-gptoss20b-seed303,0.012493799603174574,0.00313442345144214,0.09829861111111111,7.359166666666667
rho90_w2,0.9,2,webshop,qwen35,101,webshop-qwen35-seed101,-0.005843495934959382,-0.0013422567087726007,0.10074652777777776,7.349166666666666
rho90_w2,0.9,2,webshop,qwen35,202,webshop-qwen35-seed202,0.002436206550130641,0.0005991272447301021,0.10055555555555556,7.351666666666667
rho90_w2,0.9,2,webshop,qwen35,303,webshop-qwen35-seed303,-0.006775067750677506,-0.001892186874117019,0.09975694444444445,7.3525
rho90_w4,0.9,4,dbbench,gemma3,101,dbbench-gemma3-seed101,-9.645061728387934e-05,0.0013779105866993935,0.09843749999999997,7.358888888888889
rho90_w4,0.9,4,dbbench,gemma3,202,dbbench-gemma3-seed202,0.002446891335780262,0.00228970298716182,0.0984027777777778,7.358888888888889
rho90_w4,0.9,4,dbbench,gemma3,303,dbbench-gemma3-seed303,0.004614678318135705,0.002020713682901243,0.0986689814814815,7.359999999999999
rho90_w4,0.9,4,dbbench,gptoss20b,101,dbbench-gptoss20b-seed101,-0.008710774581775124,-0.006120830246940249,0.09949074074074075,7.3566666666666665
rho90_w4,0.9,4,dbbench,gptoss20b,202,dbbench-gptoss20b-seed202,-0.005146886016451228,-0.011206199519619838,0.10152777777777777,7.346111111111111
rho90_w4,0.9,4,dbbench,gptoss20b,303,dbbench-gptoss20b-seed303,-0.013315834714803224,-0.02324230564455974,0.10021990740740744,7.347777777777778
rho90_w4,0.9,4,dbbench,qwen35,101,dbbench-qwen35-seed101,0.0011688041372464413,0.005707447054836122,0.098900462962963,7.3549999999999995
rho90_w4,0.9,4,dbbench,qwen35,202,dbbench-qwen35-seed202,-0.0026783483258370766,0.003512150648037541,0.10083333333333332,7.338888888888889
rho90_w4,0.9,4,dbbench,qwen35,303,dbbench-qwen35-seed303,-0.0003312668591169225,-0.005140841403600882,0.09958333333333334,7.348888888888889
rho90_w4,0.9,4,hotpotqa,gemma3,101,hotpotqa-gemma3-seed101,-0.004251252085690882,-0.0005040996673954523,0.09968055555555554,7.350666666666666
rho90_w4,0.9,4,hotpotqa,gemma3,202,hotpotqa-gemma3-seed202,-0.0044550657933557876,-0.003839437960082922,0.09981250000000003,7.352333333333333
rho90_w4,0.9,4,hotpotqa,gemma3,303,hotpotqa-gemma3-seed303,-0.003799784555904795,-0.0049757184972627115,0.09963888888888885,7.352666666666667
rho90_w4,0.9,4,hotpotqa,gptoss20b,101,hotpotqa-gptoss20b-seed101,-0.00230486997397659,-0.005654937214449651,0.09987152777777779,7.350666666666666
rho90_w4,0.9,4,hotpotqa,gptoss20b,202,hotpotqa-gptoss20b-seed202,-0.004826157267030544,-0.011588587172229011,0.09976736111111112,7.349166666666666
rho90_w4,0.9,4,hotpotqa,gptoss20b,303,hotpotqa-gptoss20b-seed303,-0.005730724971231301,-0.007271940814697027,0.0999027777777778,7.351499999999999
rho90_w4,0.9,4,hotpotqa,qwen35,101,hotpotqa-qwen35-seed101,-0.003801169590643231,-0.011682831554493437,0.09976388888888886,7.3500000000000005
rho90_w4,0.9,4,hotpotqa,qwen35,202,hotpotqa-qwen35-seed202,-0.003745846463209801,-0.009645428817777357,0.09935416666666665,7.354500000000001
rho90_w4,0.9,4,hotpotqa,qwen35,303,hotpotqa-qwen35-seed303,-0.006992207777901697,-0.013500357701610843,0.09958680555555555,7.351666666666667
rho90_w4,0.9,4,strategyqa,gemma3,101,strategyqa-gemma3-seed101,-0.007319858011711773,-0.0026142316091604203,0.10111394145236939,7.34570596797671
rho90_w4,0.9,4,strategyqa,gemma3,202,strategyqa-gemma3-seed202,-0.00774659503275373,-0.0027800158998092053,0.0986980430211871,7.352256186317322
rho90_w4,0.9,4,strategyqa,gemma3,303,strategyqa-gemma3-seed303,-0.008977802912484104,-0.002216260102271911,0.09966339155749636,7.354682193110141
rho90_w4,0.9,4,strategyqa,gptoss20b,101,strategyqa-gptoss20b-seed101,-0.004769815500012616,-0.0011868107564236747,0.0999716965874171,7.356622998544396
rho90_w4,0.9,4,strategyqa,gptoss20b,202,strategyqa-gptoss20b-seed202,-0.00838807923682953,-0.0006409817038812068,0.1004771146692544,7.35201358563804
rho90_w4,0.9,4,strategyqa,gptoss20b,303,strategyqa-gptoss20b-seed303,0.004210255994377281,0.0011371714327505823,0.0998251253436843,7.356380397865114
rho90_w4,0.9,4,strategyqa,qwen35,101,strategyqa-qwen35-seed101,-0.0012797350195724773,-0.00098446448613534,0.10012332201196827,7.353469189713731
rho90_w4,0.9,4,strategyqa,qwen35,202,strategyqa-qwen35-seed202,0.0007932064203060585,0.0009789644769345185,0.0988496684457383,7.364143619602135
rho90_w4,0.9,4,strategyqa,qwen35,303,strategyqa-qwen35-seed303,-0.0009367731932121703,0.0007633949779650151,0.0982027333009866,7.362445414847161
rho90_w4,0.9,4,webshop,gemma3,101,webshop-gemma3-seed101,-0.00966698232323232,-0.0017521279024538632,0.09763888888888884,7.364166666666667
rho90_w4,0.9,4,webshop,gemma3,202,webshop-gemma3-seed202,0.01525228340870797,0.003385555288451562,0.09895833333333333,7.358333333333333
rho90_w4,0.9,4,webshop,gemma3,303,webshop-gemma3-seed303,-0.002340823970037468,-0.00016145273618569286,0.0988888888888889,7.351666666666667
rho90_w4,0.9,4,webshop,gptoss20b,101,webshop-gptoss20b-seed101,0.0025690999291283303,0.001038813925936503,0.09828124999999997,7.364999999999999
rho90_w4,0.9,4,webshop,gptoss20b,202,webshop-gptoss20b-seed202,0.0005890376984127125,0.0005076476837555336,0.10076388888888888,7.3525
rho90_w4,0.9,4,webshop,gptoss20b,303,webshop-gptoss20b-seed303,0.013888888888888859,0.0034955896449444337,0.09859375,7.357500000000001
rho90_w4,0.9,4,webshop,qwen35,101,webshop-qwen35-seed101,-0.005984643179765159,-0.001282764884288486,0.10050347222222221,7.3500000000000005
rho90_w4,0.9,4,webshop,qwen35,202,webshop-qwen35-seed202,0.0016325095439019832,0.0003105523207784418,0.1013888888888889,7.343333333333334
rho90_w4,0.9,4,webshop,qwen35,303,webshop-qwen35-seed303,-0.006464543812104799,-0.001591897339637512,0.10055555555555555,7.345
rho90_w6,0.9,6,dbbench,gemma3,101,dbbench-gemma3-seed101,-0.0002652391975308162,0.0013285098926671957,0.09833333333333331,7.36
rho90_w6,0.9,6,dbbench,gemma3,202,dbbench-gemma3-seed202,0.002510446954891443,0.002306597312377164,0.09850694444444447,7.357777777777778
rho90_w6,0.9,6,dbbench,gemma3,303,dbbench-gemma3-seed303,0.0045592705167173215,0.0019839145784454892,0.09866898148148147,7.360555555555556
rho90_w6,0.9,6,dbbench,gptoss20b,101,dbbench-gptoss20b-seed101,-0.00895701555935178,-0.007100080204861192,0.10001157407407409,7.348888888888889
rho90_w6,0.9,6,dbbench,gptoss20b,202,dbbench-gptoss20b-seed202,-0.00498237367802586,-0.010963587221289558,0.1017824074074074,7.342222222222222
rho90_w6,0.9,6,dbbench,gptoss20b,303,dbbench-gptoss20b-seed303,-0.014160066310554423,-0.022814900139930056,0.09995370370370373,7.351666666666667
rho90_w6,0.9,6,dbbench,qwen35,101,dbbench-qwen35-seed101,0.00040027538946796337,0.005190154952388319,0.09868055555555556,7.357777777777778
rho90_w6,0.9,6,dbbench,qwen35,202,dbbench-qwen35-seed202,-0.002850137431284335,0.004294763588724826,0.10040509259259257,7.346111111111111
rho90_w6,0.9,6,dbbench,qwen35,303,dbbench-qwen35-seed303,-0.0006073225750477343,-0.005036052241393381,0.09961805555555557,7.348888888888889
rho90_w6,0.9,6,hotpotqa,gemma3,101,hotpotqa-gemma3-seed101,-0.004180778219414057,-0.0016049069813327914,0.09951736111111109,7.353166666666667
rho90_w6,0.9,6,hotpotqa,gemma3,202,hotpotqa-gemma3-seed202,-0.004188861530868985,-0.003710205156382355,0.09987847222222224,7.352
rho90_w6,0.9,6,hotpotqa,gemma3,303,hotpotqa-gemma3-seed303,-0.003582462367711814,-0.004306182510999161,0.09958680555555553,7.352833333333334
rho90_w6,0.9,6,hotpotqa,gptoss20b,101,hotpotqa-gptoss20b-seed101,-0.001894010977704419,-0.004660144992167899,0.1000451388888889,7.348166666666667
rho90_w6,0.9,6,hotpotqa,gptoss20b,202,hotpotqa-gptoss20b-seed202,-0.005036722592817215,-0.012105843975096045,0.09938194444444447,7.354333333333333
rho90_w6,0.9,6,hotpotqa,gptoss20b,303,hotpotqa-gptoss20b-seed303,-0.0053345886947727865,-0.006260538500320101,0.09975694444444445,7.352833333333333
rho90_w6,0.9,6,hotpotqa,qwen35,101,hotpotqa-qwen35-seed101,-0.004395484836121326,-0.012212340821445178,0.09988541666666667,7.3485000000000005
rho90_w6,0.9,6,hotpotqa,qwen35,202,hotpotqa-qwen35-seed202,-0.0033766431929679688,-0.01161320840475244,0.09959722222222223,7.351333333333333
rho90_w6,0.9,6,hotpotqa,qwen35,303,hotpotqa-qwen35-seed303,-0.007010796750922921,-0.015673386533704908,0.09987152777777775,7.348333333333334
rho90_w6,0.9,6,strategyqa,gemma3,101,strategyqa-gemma3-seed101,-0.007268986411630374,-0.0026026311866822658,0.10125040433446547,7.344492964580301
rho90_w6,0.9,6,strategyqa,gemma3,202,strategyqa-gemma3-seed202,-0.0077348131391677954,-0.0027718501666287956,0.09872331392527894,7.351285783600194
rho90_w6,0.9,6,strategyqa,gemma3,303,strategyqa-gemma3-seed303,-0.009072058061171636,-0.0022873695565422216,0.09961790393013104,7.354682193110141
rho90_w6,0.9,6,strategyqa,gptoss20b,101,strategyqa-gptoss20b-seed101,-0.004782400765184158,-0.0011889995564790072,0.09999696749150899,7.3561377971858315
rho90_w6,0.9,6,strategyqa,gptoss20b,202,strategyqa-gptoss20b-seed202,-0.008394371869415293,-0.0006415196868706138,0.10048216885007276,7.352013585638041
rho90_w6,0.9,6,strategyqa,gptoss20b,303,strategyqa-gptoss20b-seed303,0.004203497959073303,0.001137357091158304,0.10009805110787644,7.353226589034449
rho90_w6,0.9,6,strategyqa,qwen35,101,strategyqa-qwen35-seed101,-0.0012985546522132168,-0.0009598093116412049,0.1001587012776969,7.352741387675885
rho90_w6,0.9,6,strategyqa,qwen35,202,strategyqa-qwen35-seed202,0.0008039739282740266,0.0009030405746828507,0.09906194404010997,7.36220281416788
rho90_w6,0.9,6,strategyqa,qwen35,303,strategyqa-qwen35-seed303,-0.0009690757171160377,0.0008639320652434982,0.09847060488436034,7.360019408054343
rho90_w6,0.9,6,webshop,gemma3,101,webshop-gemma3-seed101,-0.009785353535353536,-0.001558866025808921,0.09751736111111109,7.364999999999999
rho90_w6,0.9,6,webshop,gemma3,202,webshop-gemma3-seed202,0.015740001773521323,0.003265027857714468,0.09887152777777779,7.358333333333333
rho90_w6,0.9,6,webshop,gemma3,303,webshop-gemma3-seed303,-0.002766428328226119,-0.00030955654983690534,0.09850694444444447,7.358333333333333
rho90_w6,0.9,6,webshop,gptoss20b,101,webshop-gptoss20b-seed101,0.0027758091188282985,0.0010274009763312681,0.09906249999999998,7.353333333333334
rho90_w6,0.9,6,webshop,gptoss20b,202,webshop-gptoss20b-seed202,0.0014260912698412787,0.0007455042503211051,0.10059027777777775,7.355
rho90_w6,0.9,6,webshop,gptoss20b,303,webshop-gptoss20b-seed303,0.01202876984126979,0.0030898227955324007,0.09842013888888894,7.358333333333333
rho90_w6,0.9,6,webshop,qwen35,101,webshop-qwen35-seed101,-0.00691621499548332,-0.0014965368084000248,0.09968749999999998,7.359166666666667
rho90_w6,0.9,6,webshop,qwen35,202,webshop-qwen35-seed202,0.001356238698010881,0.0002052398504493643,0.10159722222222224,7.34
rho90_w6,0.9,6,webshop,qwen35,303,webshop-qwen35-seed303,-0.0063233965672990404,-0.0015550741292697141,0.10052083333333335,7.345
rho90_wall,0.9,all,dbbench,gemma3,101,dbbench-gemma3-seed101,-0.00010448816872423346,0.0013847188942486266,0.09859953703703704,7.3566666666666665
rho90_wall,0.9,all,dbbench,gemma3,202,dbbench-gemma3-seed202,0.0024627802405580526,0.002287556015143244,0.09842592592592593,7.358888888888889
rho90_wall,0.9,all,dbbench,gemma3,303,dbbench-gemma3-seed303,0.004480116514690972,0.001977295299765739,0.09869212962962963,7.36
rho90_wall,0.9,all,dbbench,gptoss20b,101,dbbench-gptoss20b-seed101,-0.00907244101759086,-0.008391466611892292,0.1000578703703704,7.348333333333334
rho90_wall,0.9,all,dbbench,gptoss20b,202,dbbench-gptoss20b-seed202,-0.004990207598903247,-0.01099099995582207,0.10172453703703703,7.342777777777779
rho90_wall,0.9,all,dbbench,gptoss20b,303,dbbench-gptoss20b-seed303,-0.014213790139374979,-0.022831476811042434,0.10011574074074076,7.349444444444444
rho90_wall,0.9,all,dbbench,qwen35,101,dbbench-qwen35-seed101,0.0004082808972573256,0.005196627177826929,0.09863425925925927,7.358333333333333
rho90_wall,0.9,all,dbbench,qwen35,202,dbbench-qwen35-seed202,-0.0028813718140929443,0.0042959078653982035,0.10069444444444442,7.342222222222222
rho90_wall,0.9,all,dbbench,qwen35,303,dbbench-qwen35-seed303,-0.00059943526887829,-0.005031894127458377,0.0996875,7.347777777777778
rho90_wall,0.9,all,hotpotqa,gemma3,101,hotpotqa-gemma3-seed101,-0.004168025805516322,-0.001602590698878174,0.09949305555555554,7.353333333333334
rho90_wall,0.9,all,hotpotqa,gemma3,202,hotpotqa-gemma3-seed202,-0.004238481468964754,-0.003761113840765736,0.09982638888888891,7.3525
rho90_wall,0.9,all,hotpotqa,gemma3,303,hotpotqa-gemma3-seed303,-0.0036274024498381316,-0.004318796542682597,0.09944791666666665,7.354833333333333
rho90_wall,0.9,all,hotpotqa,gptoss20b,101,hotpotqa-gptoss20b-seed101,-0.001964703922548494,-0.004722021216192048,0.09982291666666669,7.351166666666667
rho90_wall,0.9,all,hotpotqa,gptoss20b,202,hotpotqa-gptoss20b-seed202,-0.0049847831457898355,-0.01208607878293283,0.09939930555555558,7.353999999999999
rho90_wall,0.9,all,hotpotqa,gptoss20b,303,hotpotqa-gptoss20b-seed303,-0.005476862991247315,-0.005850198653069479,0.0997673611111111,7.353000000000001
rho90_wall,0.9,all,hotpotqa,qwen35,101,hotpotqa-qwen35-seed101,-0.004442404460764308,-0.012880847435033463,0.09971875000000001,7.351333333333333
rho90_wall,0.9,all,hotpotqa,qwen35,202,hotpotqa-qwen35-seed202,-0.0038814026454572215,-0.015343494684362358,0.09979166666666668,7.348166666666667
rho90_wall,0.9,all,hotpotqa,qwen35,303,hotpotqa-qwen35-seed303,-0.006758812894413269,-0.016015027240259327,0.0996770833333333,7.351166666666667
rho90_wall,0.9,all,strategyqa,gemma3,101,strategyqa-gemma3-seed101,-0.007280291211648453,-0.0024122887830323645,0.10133632540837782,7.344007763221737
rho90_wall,0.9,all,strategyqa,gemma3,202,strategyqa-gemma3-seed202,-0.007764267873132631,-0.0027755382829637854,0.09858685104318288,7.353469189713731
rho90_wall,0.9,all,strategyqa,gemma3,303,strategyqa-gemma3-seed303,-0.00906616711437865,-0.002286313262241555,0.09966339155749637,7.354196991751576
rho90_wall,0.9,all,strategyqa,gptoss20b,101,strategyqa-gptoss20b-seed101,-0.004807571295527224,-0.0011919479633204038,0.09979480025877406,7.359291606016497
rho90_wall,0.9,all,strategyqa,gptoss20b,202,strategyqa-gptoss20b-seed202,-0.008400664502001035,-0.0006438897931067648,0.1004568979459809,7.351770984958758
rho90_wall,0.9,all,strategyqa,gptoss20b,303,strategyqa-gptoss20b-seed303,0.0041967399237693255,0.0011370043872753616,0.10018397218178877,7.351528384279476
rho90_wall,0.9,all,strategyqa,qwen35,101,strategyqa-qwen35-seed101,-0.0012947907256850761,-0.0009859436187683822,0.10037603105288694,7.349344978165939
rho90_wall,0.9,all,strategyqa,qwen35,202,strategyqa-qwen35-seed202,0.0007932064203060955,0.0008999657302541745,0.09904172731683647,7.36220281416788
rho90_wall,0.9,all,strategyqa,qwen35,303,strategyqa-qwen35-seed303,-0.00036609527091052696,0.001126785724633141,0.09847565906517873,7.360019408054343
